id,name,ace,df,1stWon,2ndWon,bpSaved,bpLost,matches
102083,Nick Gould,0.04597701149425287,0.04597701149425287,0.7412587412587412,0.5757575757575758,0.4,0.4285714285714286,2
102443,Barry Cowan,0.07838179519595449,0.07964601769911504,0.7488262910798122,0.5401459854014599,0.632183908045977,0.19512195121951215,9
101968,Ola Kristiansson,0.02912621359223301,0.009708737864077669,0.6129032258064516,0,0.5333333333333333,0.33333333333333337,1
102455,Lorenzo Manta,0.09090909090909091,0.08673894912427023,0.7419898819561551,0.47540983606557374,0.5454545454545454,0.32307692307692304,17
101822,Luis Lobo,0.0049504950495049506,0.06435643564356436,0.6583333333333333,0.7068965517241379,0.6666666666666666,0.21052631578947367,3
102596,Christian Hill,0.0,0.13157894736842105,0.375,0,0.14285714285714285,0,1
101811,Bill Barber,0.08163265306122448,0.04081632653061224,0.8709677419354839,0.7142857142857143,1.0,0.2857142857142857,1
102791,Bobby Kokavec,0.04979253112033195,0.1037344398340249,0.6466165413533834,0.5277777777777778,0.5833333333333334,0.375,4
102372,Sule Ladipo,0.025806451612903226,0.025806451612903226,0.6823529411764706,0.5686274509803921,0.7142857142857143,0.7142857142857143,3
102206,Stephane Matheu,0.10294117647058823,0.08823529411764706,0.7272727272727273,0.8181818181818182,0.6923076923076923,0.125,1
102231,Alex Calatrava,0.0721724830988489,0.02996528412205372,0.672544080604534,0.5011820330969267,0.5567010309278351,0.3214285714285714,69
101816,Steve Campbell,0.035394788020225595,0.038506417736289385,0.6397350993377483,0.46,0.5358255451713395,0.4338235294117647,33
102087,Oleg Ogorodov,0.05137227304714989,0.034482758620689655,0.6475225225225225,0.47547974413646055,0.5674157303370787,0.410958904109589,26
102024,Hernan Gumy,0.028954527788573648,0.04644383987563156,0.6241632132610775,0.5102272727272728,0.4966442953020134,0.3853503184713376,73
102456,Felix Mantilla,0.037535676189927064,0.02983826793899732,0.6755843554732701,0.5662290177829483,0.5995616781465247,0.45541838134430723,465
102419,Christophe Van Garsse,0.040837696335078534,0.05968586387434555,0.6678765880217786,0.5029239766081871,0.5773195876288659,0.3728813559322034,13
101826,Alex Lopez Moron,0.023205221174764323,0.05438723712835388,0.6517857142857143,0.4609375,0.524390243902439,0.26717557251908397,19
102076,Mark Merklein,0.10975609756097561,0.036585365853658534,0.6283783783783784,0.6309523809523809,0.4090909090909091,0.3529411764705882,6
101641,Jose Luis Noriega,0.05555555555555555,0.08333333333333333,0.6808510638297872,1.0,0.25,1.0,1
102060,Ignacio Martinez,0.02040816326530612,0.027210884353741496,0.5555555555555556,0.625,0.5789473684210527,0.5,2
101688,Geoff Grant,0.05159165751920966,0.050493962678375415,0.6454849498327759,0.47104247104247104,0.543859649122807,0.2702702702702703,12
102085,Sasa Hirszon,0.036093418259023353,0.04883227176220807,0.6032388663967612,0.43005181347150256,0.40625,0.4736842105263158,13
101959,Robert Eriksson,0.023255813953488372,0.05813953488372093,0.4222222222222222,0.9230769230769231,0.2857142857142857,0.6,1
101027,Jaroslav Bulant,0.023622047244094488,0.027559055118110236,0.6328125,0.5333333333333333,0.6129032258064516,0.35,3
101417,Mario Rincon,0.032679738562091505,0.0196078431372549,0.55,0.7272727272727273,0.2777777777777778,0.4,2
101167,Jaime Cortes,0.011235955056179775,0.0449438202247191,0.5583333333333333,0.8461538461538461,0.6,0.5714285714285714,3
101495,Miguel Tobon,0.04391891891891892,0.0472972972972973,0.6987951807228916,0.5567010309278351,0.4444444444444444,0.3055555555555556,8
102192,Luis Adrian Morejon,0.023222060957910014,0.013062409288824383,0.6094527363184079,0.5615384615384615,0.5,0.3653846153846154,16
101858,Gilles Bastie,0.012422360248447204,0.037267080745341616,0.6464646464646465,0.5833333333333334,0.5714285714285714,0.5555555555555556,2
102490,Pantelis Moschoutis,0.0,0.023529411764705882,0.5737704918032787,0,0.6666666666666666,0.5,1
102869,Galo Blanco,0.049709206627894215,0.043125205750027436,0.6494413407821229,0.48970747562296857,0.559748427672956,0.32711864406779656,116
102469,Solon Peppas,0.015706806282722512,0.020942408376963352,0.5606060606060606,0.6842105263157895,0.44,0.25,4
102831,Jacobo Diaz,0.025281991443018282,0.042007001166861145,0.5833824395992929,0.5263852242744064,0.553314121037464,0.32163742690058483,32
102743,Ben Ellwood,0.06206896551724138,0.04827586206896552,0.676,0.46405228758169936,0.4358974358974359,0.37037037037037035,4
103017,Nicolas Kiefer,0.08907538982404273,0.048424014114729866,0.7526140255994231,0.5554364385262088,0.6141043723554301,0.43168567807351077,585
103059,Radovan Chrz,0.01818181818181818,0.03636363636363636,0.6206896551724138,0.6153846153846154,0.5714285714285714,0,1
108995,Otakar Jurecka,0.01,0.01,0.5316455696202531,0.8571428571428571,0.5625,0.0,2
101386,Glenn Wilson,0.046153846153846156,0.06153846153846154,0.5384615384615384,0.8181818181818182,0.5,0.18181818181818177,1
102968,Jonathan Erlich,0.07987220447284345,0.07987220447284345,0.6666666666666666,0.42857142857142855,0.6341463414634146,0.33333333333333337,4
102282,Tetsuya Chaen,0.0,0.12195121951219512,0.64,0,0.3333333333333333,0.0,1
101418,Herve Grenier,0.0425531914893617,0.14893617021276595,0.7,0,0.3333333333333333,0,1
101675,Martin Rodriguez,0.07540983606557378,0.06393442622950819,0.673469387755102,0.48065173116089616,0.5185185185185185,0.2098765432098766,17
102465,Gabriel Silberstein,0.035483870967741936,0.041935483870967745,0.6736842105263158,0.4536082474226804,0.5777777777777777,0.3157894736842105,5
102768,Federico Browne,0.04488778054862843,0.0399002493765586,0.6257668711656442,0.4925373134328358,0.4842105263157895,0.296875,10
102644,Franco Squillari,0.046697939176724816,0.058346070732092976,0.69120221096269,0.5592105263157895,0.5998928762720943,0.42700000000000005,261
102872,James Sekulov,0.016666666666666666,0.03,0.5698924731182796,0.53125,0.42424242424242425,0.18518518518518523,5
108214,Scott Clark,0.0,0.015625,0.4166666666666667,0.47058823529411764,0.2,0,1
102365,Donny Susetyo,0.020833333333333332,0.10416666666666667,0.5333333333333333,0,0.4444444444444444,0.25,1
102466,Jan Kroslak,0.059318075665576835,0.08173750583839327,0.6519647153167603,0.5134370579915134,0.5752895752895753,0.2936170212765957,60
102401,Scott Draper,0.06770833333333333,0.03498931623931624,0.6851325757575758,0.5260504201680672,0.568988173455979,0.28500000000000003,92
102776,Andrew Ilie,0.05584299732381802,0.044424620874219445,0.6501937984496124,0.4839142091152815,0.5419161676646707,0.2780898876404494,74
102269,Jeff Salzenstein,0.07528089887640449,0.052808988764044947,0.6864014801110083,0.48911222780569513,0.6172248803827751,0.2621359223300971,22
107653,Marco Cacopardo,0.15873015873015872,0.07936507936507936,0.6764705882352942,0.75,0.7272727272727273,0,1
103060,Alejandro Hernandez,0.04488778054862843,0.0399002493765586,0.6175908221797323,0.5303643724696356,0.4421052631578947,0.37681159420289856,18
101617,Dennis Schmid,0.05555555555555555,0.1111111111111111,0.7631578947368421,0.8125,0.2,0.36363636363636365,1
102430,Adam Peterson,0.0,0.0,0.42857142857142855,1.0,0.2,0,1
102556,Claude Ngoran,0.01694915254237288,0.05084745762711865,0.6333333333333333,0.6923076923076923,0.7,0,3
101980,Howard Joffe,0.07142857142857142,0.030612244897959183,0.8695652173913043,0.5769230769230769,0.5,0.2222222222222222,1
101424,Brent Haygarth,0.08433734939759036,0.060240963855421686,0.7441860465116279,0.7,0.5,0.33333333333333337,1
102863,Takao Suzuki,0.08041504539559015,0.027885862516212712,0.6645502645502646,0.5239852398523985,0.5732484076433121,0.2597402597402597,22
102373,Toshiaki Sakai,0.06779661016949153,0.05084745762711865,0.5357142857142857,0.6923076923076923,0.5,0.33333333333333337,1
102336,Kotaro Miyachi,0.04046242774566474,0.04046242774566474,0.5670103092783505,0.48148148148148145,0.4782608695652174,0.23809523809523814,3
101626,Stephen Noteboom,0.043478260869565216,0.0,0.8846153846153846,0.7272727272727273,1.0,1.0,1
102519,Marcio Carlsson,0.028639618138424822,0.03341288782816229,0.5617977528089888,0.5,0.5396825396825397,0.48484848484848486,7
102339,Kris Goossens,0.04382826475849732,0.08228980322003578,0.6348314606741573,0.4661016949152542,0.5466666666666666,0.4666666666666667,14
102703,Hyung Taik Lee,0.031478537360890305,0.027239003709591945,0.6380838731674053,0.5158850226928896,0.553030303030303,0.30708661417322836,118
102207,Jan Weinzierl,0.0125,0.0625,0.6888888888888889,0.7333333333333333,0.25,0.19999999999999996,1
102212,Corrado Borroni,0.054878048780487805,0.054878048780487805,0.6802325581395349,0.512,0.59375,0.26086956521739135,4
102484,Massimo Calvelli,0.010638297872340425,0.02127659574468085,0.625,0.6521739130434783,0.3333333333333333,0.4444444444444444,1
101600,Daniel Courcol,0.07264957264957266,0.042735042735042736,0.7166666666666667,0.6,0.5,0.4545454545454546,2
103133,Olivier Mutis,0.04082590333176912,0.03707179727827311,0.6398570151921358,0.4955257270693512,0.5615384615384615,0.3941605839416058,25
102845,Carlos Moya,0.06413696179890124,0.03152548869298582,0.7211640644159242,0.563296694111255,0.6370313103981445,0.4120025881591718,829
102836,Rogier Wassen,0.05583756345177665,0.04568527918781726,0.5887445887445888,0.4925373134328358,0.4489795918367347,0.33333333333333337,7
101841,Aleksandar Kitinov,0.056074766355140186,0.06542056074766354,0.6166666666666667,0.6333333333333333,0.4375,0.0,2
101814,Colin Beecher,0.0472972972972973,0.04054054054054054,0.6888888888888889,0.5,0.2727272727272727,0.125,2
103110,Daniele Bracciali,0.07095343680709534,0.04054482103262591,0.6871951219512196,0.5134741442097597,0.5440729483282675,0.31333333333333335,40
101970,Iztok Bozic,0.019417475728155338,0.05825242718446602,0.6349206349206349,0.8666666666666667,0.7058823529411765,0.5,2
102624,Andrew Painter,0.09401709401709402,0.1452991452991453,0.7115384615384616,0.8,0.46153846153846156,0.0,1
101669,Gary Henderson,0.08823529411764706,0.049019607843137254,0.71875,0,0.25,0.33333333333333337,1
102220,Patrik Fredriksson,0.0499597099113618,0.0862207896857373,0.6528,0.5284552845528455,0.4794520547945205,0.2702702702702703,17
101893,Patrick Mohr,0.0684931506849315,0.0410958904109589,0.8055555555555556,0.7692307692307693,0.625,0.5,1
101766,Bill Behrens,0.04145077720207254,0.025906735751295335,0.7008547008547008,0.5714285714285714,0.47368421052631576,0.3125,3
102208,Rob Givone,0.10638297872340426,0.09574468085106383,0.74,0.7142857142857143,0.5,0.33333333333333337,1
102354,Jerome Hanquez,0.012875536480686695,0.06437768240343347,0.6666666666666666,0.5,0.7209302325581395,0.3076923076923077,3
102497,Mashiska Washington,0.05454545454545454,0.04415584415584416,0.5965665236051502,0.49206349206349204,0.3958333333333333,0.3666666666666667,7
101625,Steve Herdoiza,0.06349206349206349,0.047619047619047616,0.6129032258064516,0.5,0.5714285714285714,0,1
101800,Daniele Balducci,0.0,0.0,0.6060606060606061,1.0,0.8571428571428571,0,1
103216,Clemens Trimmel,0.028391167192429023,0.056782334384858045,0.6132596685082873,0.47706422018348627,0.5581395348837209,0.6666666666666667,4
102397,Jose Imaz Ruiz,0.0136986301369863,0.010273972602739725,0.5905172413793104,0.6666666666666666,0.5853658536585366,0.27586206896551724,4
102600,David Miketa,0.016260162601626018,0.14227642276422764,0.6511627906976745,0.5857142857142857,0.28,0.45833333333333337,3
103151,Mariano Zabaleta,0.044653866478774,0.04764840584815924,0.6539712029725964,0.5148583275742916,0.5410094637223974,0.3140394088669951,150
103181,Jiri Vanek,0.061211742660836975,0.03966271080574641,0.6546293782242737,0.45910398684751336,0.5673316708229427,0.3764044943820225,79
102572,Igor Gaudi,0.07874015748031496,0.03937007874015748,0.7285714285714285,0.5121951219512195,0.2727272727272727,0.375,2
102998,Jan Michael Gambill,0.14036114036114036,0.04332904332904333,0.7696243341743763,0.5511319281811085,0.6472055888223552,0.41519350215002393,343
101730,Piet Norval,0.046875,0.109375,0.8,0.75,0.6666666666666666,0.5,1
102581,Goran Oresic,0.0,0.12,0.5185185185185185,0.9,0.0,0.19999999999999996,2
102015,Tomislav Prpic,0.058823529411764705,0.029411764705882353,0.6666666666666666,0.7368421052631579,0.5833333333333334,0.3076923076923077,1
100606,Mike Bauer,0.01282051282051282,0.10256410256410256,0.6097560975609756,0.9230769230769231,0.5714285714285714,0.7142857142857143,1
102405,Mahesh Bhupathi,0.056686046511627904,0.07267441860465117,0.7363896848137536,0.45081967213114754,0.4492753623188406,0.3829787234042553,16
102081,Brett Hansen Dent,0.06315789473684211,0.031578947368421054,0.6724137931034483,0,0.5714285714285714,0,1
102925,Justin Gimelstob,0.0758502569121605,0.054196231954979204,0.691044776119403,0.5057927838464085,0.5523465703971119,0.2891304347826087,102
102839,Nicolas Lapentti,0.061572900372188356,0.033658773396623334,0.7099955377063811,0.5355252367106539,0.5984779299847793,0.4037622682660851,520
101436,George Cosac,0.024691358024691357,0.07407407407407407,0.7727272727272727,0.7692307692307693,0.6666666666666666,0.16666666666666663,1
101994,Remus Farcas,0.01818181818181818,0.0,0.5652173913043478,0,0.42857142857142855,0.4,1
101662,Selvam Veerasingam,0.08421052631578947,0.08421052631578947,0.7321428571428571,0.75,0.5,0.4444444444444444,1
102023,Petr Luxa,0.039755351681957186,0.06422018348623854,0.6206030150753769,0.49019607843137253,0.4827586206896552,0.2542372881355932,10
102783,Rainer Schuettler,0.044716760706917554,0.03887549402202282,0.6930034919432875,0.5754197447951646,0.5933040614709111,0.4335556695741406,560
102716,Maxime Huard,0.024390243902439025,0.04065040650406504,0.734375,0.525,0.5384615384615384,0.5,2
102956,Sultan Khalfan,0.0,0.07142857142857142,0.5086206896551724,0.5,0.5227272727272727,0.2142857142857143,4
102131,Alistair Hunt,0.07792207792207792,0.09090909090909091,0.75,0.9230769230769231,0.2,0.19999999999999996,2
102832,Andrian Raturandang,0.014285714285714285,0.0,0.5217391304347826,0.6428571428571429,0.8,0.0,1
101575,Sulistyo Wibowo,0.0,0.058823529411764705,0.5555555555555556,0.8571428571428571,0.25,0.4285714285714286,1
102862,Allen Belobrajdic,0.011869436201780416,0.032640949554896145,0.6033057851239669,0.7962962962962963,0.5652173913043478,0.3571428571428571,3
102332,Adolf Musil,0.04477611940298507,0.014925373134328358,0.8285714285714286,0.5454545454545454,0.0,0.0,1
101602,Jack Waite,0.07547169811320754,0.025157232704402517,0.6179775280898876,0.49019607843137253,0.4,0.125,3
