id,name,ace,df,1stWon,2ndWon,bpSaved,bpLost,matches,Y1,Y2,Y3,Y4,Y5,Y6
124022,Chun Hun Wong,0.0268456375838926,0.0268456375838926,0.66,0.6666666666666666,0.7692307692307693,0.2222222222222222,2,-0.2600998107609498,-0.4946148164805227,,,,
126204,Gerardo Lopez Villasenor,0.048780487804878,0.0386178861788617,0.7171717171717171,0.5217391304347826,0.5641025641025641,0.3703703703703703,6,-0.2853557353051345,-0.2318030031648056,,,,
126190,Nicolas Alvarez,0.074074074074074,0.0432098765432098,0.6836734693877551,0.6444444444444445,0.6666666666666666,0.3333333333333333,4,-0.5418383649173725,0.2151967680981223,,,,
104308,Michal Przysiezny,0.1527777777777778,0.0138888888888888,0.7804878048780488,1.2,0.3333333333333333,0.2857142857142857,1,-0.803330767360625,1.1847052545641852,,,,
207415,Daniel Michalski,0.0188679245283018,0.0188679245283018,0.84375,0.7142857142857143,0.5,1.0,1,-0.651479461167746,-2.528096171178028,,,,
207400,Mark Chigaazira,0.0,0.0638297872340425,0.6666666666666666,1.2857142857142858,0.0,0.5,1,3.515984047625653,0.536260328819608,,,,
104494,Adrian Ungur,0.0564102564102564,0.0256410256410256,0.7478991596638656,0.4626865671641791,0.6842105263157895,0.3571428571428571,3,-1.1817555839933171,-0.5588352244883558,,,,
106021,Dragos Dima,0.0212765957446808,0.0212765957446808,0.72,0.6153846153846154,0.6666666666666666,1.0,2,-0.378170509364637,-2.9059539079316843,,,,
207479,Soufiane El Mesbahi,0.0,0.1463414634146341,0.5714285714285714,1.6,0.0,0.3333333333333333,1,5.164002263910652,3.479998435012984,,,,
202210,Edris Fetisleam,0.0,0.0476190476190476,0.7727272727272727,0.5833333333333334,0.0,0.8333333333333334,1,1.9563613280445915,-1.2803682099193798,,,,
206642,Yassir Kilani,0.0,0.0666666666666666,0.4814814814814814,1.0,0.1666666666666666,0.0,1,4.120790087774837,1.3767857004554909,,,,
207139,Palaphoom Kovapitukted,0.0194805194805194,0.0389610389610389,0.6043956043956044,0.4901960784313725,0.1,0.6,4,2.515286388398435,-1.1495486701776836,,,,
105961,David Souto,0.0303030303030303,0.0303030303030303,0.6,0.5789473684210527,0.7142857142857143,0.2222222222222222,1,0.2980064119646609,-0.5242959826086714,,,,
208028,Francisco Llanes,0.0117647058823529,0.0235294117647058,0.6785714285714286,0.7333333333333333,0.6,0.1999999999999999,1,0.3974671182060798,-0.4562820791822647,,,,
207738,Brandon Perez,0.0793650793650793,0.0634920634920634,0.6608695652173913,0.5833333333333334,0.7368421052631579,0.2222222222222222,2,-0.571602836342889,1.0427818244374294,,,,
111578,Stefan Kozlov,0.0205479452054794,0.0684931506849315,0.5777777777777777,0.7272727272727273,0.3125,0.5,2,2.4088581240502664,0.0027908658638659,,,,
124079,Pedro Martinez,0.021566401816118,0.0482406356413166,0.6478040540540541,0.5178197064989518,0.6173469387755102,0.4037267080745341,21,0.458688380677661,-0.5155638642195118,,,,
